"dest","date","rtt"
"216.239.54.1","Thu Dec 03 2020 11:39:17 GMT+0330 (Iran Standard Time)",141
"216.239.54.1","Thu Dec 03 2020 11:39:18 GMT+0330 (Iran Standard Time)",325
"216.239.54.1","Thu Dec 03 2020 11:39:19 GMT+0330 (Iran Standard Time)",349
"216.239.54.1","Thu Dec 03 2020 11:39:33 GMT+0330 (Iran Standard Time)",137
"216.239.54.1","Thu Dec 03 2020 11:39:34 GMT+0330 (Iran Standard Time)",171
"216.239.54.1","Thu Dec 03 2020 11:39:34 GMT+0330 (Iran Standard Time)",145
"216.239.54.1","Thu Dec 03 2020 11:39:35 GMT+0330 (Iran Standard Time)",169
"216.239.54.1","Thu Dec 03 2020 11:39:35 GMT+0330 (Iran Standard Time)",140
"216.239.54.1","Thu Dec 03 2020 11:39:36 GMT+0330 (Iran Standard Time)",139
"216.239.54.1","Thu Dec 03 2020 11:39:36 GMT+0330 (Iran Standard Time)",334
"216.239.54.1","Thu Dec 03 2020 11:39:37 GMT+0330 (Iran Standard Time)",166
"216.239.54.1","Thu Dec 03 2020 11:39:37 GMT+0330 (Iran Standard Time)",356
"216.239.54.1","Thu Dec 03 2020 11:39:38 GMT+0330 (Iran Standard Time)",168
"216.239.54.1","Thu Dec 03 2020 11:39:38 GMT+0330 (Iran Standard Time)",174
"216.239.54.1","Thu Dec 03 2020 11:39:39 GMT+0330 (Iran Standard Time)",159
"216.239.54.1","Thu Dec 03 2020 11:39:39 GMT+0330 (Iran Standard Time)",138
"216.239.54.1","Thu Dec 03 2020 11:39:40 GMT+0330 (Iran Standard Time)",138
"216.239.54.1","Thu Dec 03 2020 11:39:40 GMT+0330 (Iran Standard Time)",138
"216.239.54.1","Thu Dec 03 2020 11:39:40 GMT+0330 (Iran Standard Time)",224
"216.239.54.1","Thu Dec 03 2020 11:39:41 GMT+0330 (Iran Standard Time)",168
"216.239.54.1","Thu Dec 03 2020 11:39:41 GMT+0330 (Iran Standard Time)",137
"216.239.54.1","Thu Dec 03 2020 11:39:41 GMT+0330 (Iran Standard Time)",244
"216.239.54.1","Thu Dec 03 2020 11:39:42 GMT+0330 (Iran Standard Time)",139
"216.239.54.1","Thu Dec 03 2020 11:39:42 GMT+0330 (Iran Standard Time)",137
"216.239.54.1","Thu Dec 03 2020 11:39:42 GMT+0330 (Iran Standard Time)",272
"216.239.54.1","Thu Dec 03 2020 11:39:43 GMT+0330 (Iran Standard Time)",138
"216.239.54.1","Thu Dec 03 2020 11:39:43 GMT+0330 (Iran Standard Time)",294
"216.239.54.1","Thu Dec 03 2020 11:39:45 GMT+0330 (Iran Standard Time)","unknown"
"216.239.54.1","Thu Dec 03 2020 11:51:18 GMT+0330 (Iran Standard Time)",138
"216.239.54.1","Thu Dec 03 2020 11:51:19 GMT+0330 (Iran Standard Time)",167
"216.239.54.1","Thu Dec 03 2020 11:52:31 GMT+0330 (Iran Standard Time)",208
"216.239.54.1","Thu Dec 03 2020 11:52:32 GMT+0330 (Iran Standard Time)",234
"216.239.54.1","Thu Dec 03 2020 11:52:33 GMT+0330 (Iran Standard Time)",264
"216.239.54.1","Thu Dec 03 2020 11:52:34 GMT+0330 (Iran Standard Time)",284
