"dest","date","rtt"
"78.83.181.113","Thu Dec 03 2020 11:45:36 GMT+0330 (Iran Standard Time)",137
"78.83.181.113","Thu Dec 03 2020 11:45:37 GMT+0330 (Iran Standard Time)",246
"78.83.181.113","Thu Dec 03 2020 11:45:38 GMT+0330 (Iran Standard Time)",136
"78.83.181.113","Thu Dec 03 2020 11:45:39 GMT+0330 (Iran Standard Time)",137
"78.83.181.113","Thu Dec 03 2020 11:45:40 GMT+0330 (Iran Standard Time)",344
"78.83.181.113","Thu Dec 03 2020 11:45:41 GMT+0330 (Iran Standard Time)",136
"78.83.181.113","Thu Dec 03 2020 11:45:42 GMT+0330 (Iran Standard Time)",184
"78.83.181.113","Thu Dec 03 2020 11:45:43 GMT+0330 (Iran Standard Time)",207
"78.83.181.113","Thu Dec 03 2020 11:45:44 GMT+0330 (Iran Standard Time)",236
"78.83.181.113","Thu Dec 03 2020 11:45:45 GMT+0330 (Iran Standard Time)",252
"78.83.181.113","Thu Dec 03 2020 11:45:46 GMT+0330 (Iran Standard Time)",277
"78.83.181.113","Thu Dec 03 2020 11:45:47 GMT+0330 (Iran Standard Time)",277
"78.83.181.113","Thu Dec 03 2020 11:45:48 GMT+0330 (Iran Standard Time)",329
"78.83.181.113","Thu Dec 03 2020 11:45:49 GMT+0330 (Iran Standard Time)",141
"78.83.181.113","Thu Dec 03 2020 11:45:50 GMT+0330 (Iran Standard Time)",174
"78.83.181.113","Thu Dec 03 2020 11:45:51 GMT+0330 (Iran Standard Time)",197
"78.83.181.113","Thu Dec 03 2020 11:45:52 GMT+0330 (Iran Standard Time)",209
"78.83.181.113","Thu Dec 03 2020 11:45:53 GMT+0330 (Iran Standard Time)",231
"78.83.181.113","Thu Dec 03 2020 11:45:54 GMT+0330 (Iran Standard Time)",263
"78.83.181.113","Thu Dec 03 2020 11:45:55 GMT+0330 (Iran Standard Time)",285
"78.83.181.113","Thu Dec 03 2020 11:45:56 GMT+0330 (Iran Standard Time)",300
"78.83.181.113","Thu Dec 03 2020 11:45:57 GMT+0330 (Iran Standard Time)",227
"78.83.181.113","Thu Dec 03 2020 11:45:58 GMT+0330 (Iran Standard Time)",151
"78.83.181.113","Thu Dec 03 2020 11:45:59 GMT+0330 (Iran Standard Time)",137
"78.83.181.113","Thu Dec 03 2020 11:46:00 GMT+0330 (Iran Standard Time)",190
"78.83.181.113","Thu Dec 03 2020 11:46:01 GMT+0330 (Iran Standard Time)",212
"78.83.181.113","Thu Dec 03 2020 11:46:02 GMT+0330 (Iran Standard Time)",244
"78.83.181.113","Thu Dec 03 2020 11:46:03 GMT+0330 (Iran Standard Time)",137
"78.83.181.113","Thu Dec 03 2020 11:46:04 GMT+0330 (Iran Standard Time)",282
"78.83.181.113","Thu Dec 03 2020 11:46:05 GMT+0330 (Iran Standard Time)",304
"78.83.181.113","Thu Dec 03 2020 11:46:06 GMT+0330 (Iran Standard Time)",136
"78.83.181.113","Thu Dec 03 2020 11:46:07 GMT+0330 (Iran Standard Time)",148
"78.83.181.113","Thu Dec 03 2020 11:46:08 GMT+0330 (Iran Standard Time)",180
"78.83.181.113","Thu Dec 03 2020 11:46:09 GMT+0330 (Iran Standard Time)",192
"78.83.181.113","Thu Dec 03 2020 11:46:10 GMT+0330 (Iran Standard Time)",137
"78.83.181.113","Thu Dec 03 2020 11:46:11 GMT+0330 (Iran Standard Time)",249
"78.83.181.113","Thu Dec 03 2020 11:46:12 GMT+0330 (Iran Standard Time)",136
"78.83.181.113","Thu Dec 03 2020 11:46:13 GMT+0330 (Iran Standard Time)",286
"78.83.181.113","Thu Dec 03 2020 11:46:14 GMT+0330 (Iran Standard Time)",308
"78.83.181.113","Thu Dec 03 2020 11:46:15 GMT+0330 (Iran Standard Time)",327
"78.83.181.113","Thu Dec 03 2020 11:46:16 GMT+0330 (Iran Standard Time)",160
"78.83.181.113","Thu Dec 03 2020 11:46:17 GMT+0330 (Iran Standard Time)",171
"78.83.181.113","Thu Dec 03 2020 11:46:18 GMT+0330 (Iran Standard Time)",194
"78.83.181.113","Thu Dec 03 2020 11:46:19 GMT+0330 (Iran Standard Time)",219
"78.83.181.113","Thu Dec 03 2020 11:46:20 GMT+0330 (Iran Standard Time)",246
"78.83.181.113","Thu Dec 03 2020 11:46:21 GMT+0330 (Iran Standard Time)",152
"78.83.181.113","Thu Dec 03 2020 11:46:22 GMT+0330 (Iran Standard Time)",293
"78.83.181.113","Thu Dec 03 2020 11:46:23 GMT+0330 (Iran Standard Time)",318
"78.83.181.113","Thu Dec 03 2020 11:46:24 GMT+0330 (Iran Standard Time)",347
"78.83.181.113","Thu Dec 03 2020 11:46:25 GMT+0330 (Iran Standard Time)",150
"78.83.181.113","Thu Dec 03 2020 11:46:26 GMT+0330 (Iran Standard Time)",136
"78.83.181.113","Thu Dec 03 2020 11:46:27 GMT+0330 (Iran Standard Time)",218
"78.83.181.113","Thu Dec 03 2020 11:46:28 GMT+0330 (Iran Standard Time)",225
"78.83.181.113","Thu Dec 03 2020 11:46:29 GMT+0330 (Iran Standard Time)",251
"78.83.181.113","Thu Dec 03 2020 11:46:30 GMT+0330 (Iran Standard Time)",267
"78.83.181.113","Thu Dec 03 2020 11:46:30 GMT+0330 (Iran Standard Time)",267
"78.83.181.113","Thu Dec 03 2020 11:46:31 GMT+0330 (Iran Standard Time)",301
"78.83.181.113","Thu Dec 03 2020 11:46:32 GMT+0330 (Iran Standard Time)",317
"78.83.181.113","Thu Dec 03 2020 11:46:33 GMT+0330 (Iran Standard Time)",326
"78.83.181.113","Thu Dec 03 2020 11:46:34 GMT+0330 (Iran Standard Time)",168
