"dest","date","rtt"
"193.169.198.81","Thu Dec 03 2020 11:23:46 GMT+0330 (Iran Standard Time)",137
"193.169.198.81","Thu Dec 03 2020 11:23:46 GMT+0330 (Iran Standard Time)",138
"193.169.198.81","Thu Dec 03 2020 11:23:46 GMT+0330 (Iran Standard Time)",135
"193.169.198.81","Thu Dec 03 2020 11:23:46 GMT+0330 (Iran Standard Time)",135
"193.169.198.81","Thu Dec 03 2020 11:23:46 GMT+0330 (Iran Standard Time)",135
"193.169.198.81","Thu Dec 03 2020 11:23:46 GMT+0330 (Iran Standard Time)",140
"193.169.198.81","Thu Dec 03 2020 11:23:46 GMT+0330 (Iran Standard Time)",140
"193.169.198.81","Thu Dec 03 2020 11:23:46 GMT+0330 (Iran Standard Time)",136
"193.169.198.81","Thu Dec 03 2020 11:23:46 GMT+0330 (Iran Standard Time)",137
"193.169.198.81","Thu Dec 03 2020 11:23:46 GMT+0330 (Iran Standard Time)",137
"193.169.198.81","Thu Dec 03 2020 11:23:46 GMT+0330 (Iran Standard Time)",145
"193.169.198.81","Thu Dec 03 2020 11:23:46 GMT+0330 (Iran Standard Time)",137
"193.169.198.81","Thu Dec 03 2020 11:23:46 GMT+0330 (Iran Standard Time)",137
"193.169.198.81","Thu Dec 03 2020 11:23:46 GMT+0330 (Iran Standard Time)",137
"193.169.198.81","Thu Dec 03 2020 11:23:46 GMT+0330 (Iran Standard Time)",136
"193.169.198.81","Thu Dec 03 2020 11:23:46 GMT+0330 (Iran Standard Time)",136
"193.169.198.81","Thu Dec 03 2020 11:23:47 GMT+0330 (Iran Standard Time)",136
"193.169.198.81","Thu Dec 03 2020 11:23:47 GMT+0330 (Iran Standard Time)",136
"193.169.198.81","Thu Dec 03 2020 11:23:47 GMT+0330 (Iran Standard Time)",136
"193.169.198.81","Thu Dec 03 2020 11:23:47 GMT+0330 (Iran Standard Time)",141
"193.169.198.81","Thu Dec 03 2020 11:23:47 GMT+0330 (Iran Standard Time)",138
"193.169.198.81","Thu Dec 03 2020 11:23:47 GMT+0330 (Iran Standard Time)",136
"193.169.198.81","Thu Dec 03 2020 11:23:47 GMT+0330 (Iran Standard Time)",139
"193.169.198.81","Thu Dec 03 2020 11:23:48 GMT+0330 (Iran Standard Time)",138
"193.169.198.81","Thu Dec 03 2020 11:23:48 GMT+0330 (Iran Standard Time)",138
"193.169.198.81","Thu Dec 03 2020 11:23:48 GMT+0330 (Iran Standard Time)",139
"193.169.198.81","Thu Dec 03 2020 11:23:48 GMT+0330 (Iran Standard Time)",136
"193.169.198.81","Thu Dec 03 2020 11:23:48 GMT+0330 (Iran Standard Time)",136
"193.169.198.81","Thu Dec 03 2020 11:23:48 GMT+0330 (Iran Standard Time)",138
"193.169.198.81","Thu Dec 03 2020 11:23:48 GMT+0330 (Iran Standard Time)",136
"193.169.198.81","Thu Dec 03 2020 11:23:48 GMT+0330 (Iran Standard Time)",138
"193.169.198.81","Thu Dec 03 2020 11:23:48 GMT+0330 (Iran Standard Time)",136
"193.169.198.81","Thu Dec 03 2020 11:23:48 GMT+0330 (Iran Standard Time)",138
"193.169.198.81","Thu Dec 03 2020 11:23:48 GMT+0330 (Iran Standard Time)",135
"193.169.198.81","Thu Dec 03 2020 11:23:48 GMT+0330 (Iran Standard Time)",136
"193.169.198.81","Thu Dec 03 2020 11:23:48 GMT+0330 (Iran Standard Time)",136
"193.169.198.81","Thu Dec 03 2020 11:23:48 GMT+0330 (Iran Standard Time)",139
"193.169.198.81","Thu Dec 03 2020 11:23:48 GMT+0330 (Iran Standard Time)",139
"193.169.198.81","Thu Dec 03 2020 11:23:48 GMT+0330 (Iran Standard Time)",136
"193.169.198.81","Thu Dec 03 2020 11:23:48 GMT+0330 (Iran Standard Time)",138
"193.169.198.81","Thu Dec 03 2020 11:23:49 GMT+0330 (Iran Standard Time)",137
"193.169.198.81","Thu Dec 03 2020 11:23:49 GMT+0330 (Iran Standard Time)",137
"193.169.198.81","Thu Dec 03 2020 11:23:49 GMT+0330 (Iran Standard Time)",137
"193.169.198.81","Thu Dec 03 2020 11:23:49 GMT+0330 (Iran Standard Time)",137
"193.169.198.81","Thu Dec 03 2020 11:23:49 GMT+0330 (Iran Standard Time)",137
"193.169.198.81","Thu Dec 03 2020 11:23:49 GMT+0330 (Iran Standard Time)",137
"193.169.198.81","Thu Dec 03 2020 11:23:49 GMT+0330 (Iran Standard Time)",137
"193.169.198.81","Thu Dec 03 2020 11:23:49 GMT+0330 (Iran Standard Time)",137
"193.169.198.81","Thu Dec 03 2020 11:23:49 GMT+0330 (Iran Standard Time)",141
"193.169.198.81","Thu Dec 03 2020 11:23:49 GMT+0330 (Iran Standard Time)",137
"193.169.198.81","Thu Dec 03 2020 11:23:49 GMT+0330 (Iran Standard Time)",137
"193.169.198.81","Thu Dec 03 2020 11:23:49 GMT+0330 (Iran Standard Time)",135
"193.169.198.81","Thu Dec 03 2020 11:23:49 GMT+0330 (Iran Standard Time)",138
"193.169.198.81","Thu Dec 03 2020 11:23:49 GMT+0330 (Iran Standard Time)",138
"193.169.198.81","Thu Dec 03 2020 11:23:49 GMT+0330 (Iran Standard Time)",136
"193.169.198.81","Thu Dec 03 2020 11:23:49 GMT+0330 (Iran Standard Time)",138
"193.169.198.81","Thu Dec 03 2020 11:23:49 GMT+0330 (Iran Standard Time)",136
"193.169.198.81","Thu Dec 03 2020 11:23:49 GMT+0330 (Iran Standard Time)",136
"193.169.198.81","Thu Dec 03 2020 11:23:49 GMT+0330 (Iran Standard Time)",138
"193.169.198.81","Thu Dec 03 2020 11:23:49 GMT+0330 (Iran Standard Time)",139
"193.169.198.81","Thu Dec 03 2020 11:23:49 GMT+0330 (Iran Standard Time)",139
"193.169.198.81","Thu Dec 03 2020 11:23:49 GMT+0330 (Iran Standard Time)",139
"193.169.198.81","Thu Dec 03 2020 11:23:49 GMT+0330 (Iran Standard Time)",139
"193.169.198.81","Thu Dec 03 2020 11:23:49 GMT+0330 (Iran Standard Time)",136
"193.169.198.81","Thu Dec 03 2020 11:23:49 GMT+0330 (Iran Standard Time)",136
"193.169.198.81","Thu Dec 03 2020 11:23:49 GMT+0330 (Iran Standard Time)",137
"193.169.198.81","Thu Dec 03 2020 11:23:49 GMT+0330 (Iran Standard Time)",137
"193.169.198.81","Thu Dec 03 2020 11:23:49 GMT+0330 (Iran Standard Time)",136
"193.169.198.81","Thu Dec 03 2020 11:23:49 GMT+0330 (Iran Standard Time)",136
"193.169.198.81","Thu Dec 03 2020 11:23:49 GMT+0330 (Iran Standard Time)",138
"193.169.198.81","Thu Dec 03 2020 11:23:50 GMT+0330 (Iran Standard Time)",137
"193.169.198.81","Thu Dec 03 2020 11:23:50 GMT+0330 (Iran Standard Time)",135
"193.169.198.81","Thu Dec 03 2020 11:23:50 GMT+0330 (Iran Standard Time)",136
"193.169.198.81","Thu Dec 03 2020 11:23:50 GMT+0330 (Iran Standard Time)",137
"193.169.198.81","Thu Dec 03 2020 11:23:50 GMT+0330 (Iran Standard Time)",140
"193.169.198.81","Thu Dec 03 2020 11:23:50 GMT+0330 (Iran Standard Time)",143
"193.169.198.81","Thu Dec 03 2020 11:23:50 GMT+0330 (Iran Standard Time)",138
"193.169.198.81","Thu Dec 03 2020 11:23:50 GMT+0330 (Iran Standard Time)",138
"193.169.198.81","Thu Dec 03 2020 11:23:50 GMT+0330 (Iran Standard Time)",136
"193.169.198.81","Thu Dec 03 2020 11:23:50 GMT+0330 (Iran Standard Time)",136
"193.169.198.81","Thu Dec 03 2020 11:23:50 GMT+0330 (Iran Standard Time)",138
"193.169.198.81","Thu Dec 03 2020 11:23:50 GMT+0330 (Iran Standard Time)",138
"193.169.198.81","Thu Dec 03 2020 11:23:50 GMT+0330 (Iran Standard Time)",137
"193.169.198.81","Thu Dec 03 2020 11:23:50 GMT+0330 (Iran Standard Time)",137
"193.169.198.81","Thu Dec 03 2020 11:23:50 GMT+0330 (Iran Standard Time)",139
"193.169.198.81","Thu Dec 03 2020 11:23:50 GMT+0330 (Iran Standard Time)",140
"193.169.198.81","Thu Dec 03 2020 11:23:50 GMT+0330 (Iran Standard Time)",137
"193.169.198.81","Thu Dec 03 2020 11:23:50 GMT+0330 (Iran Standard Time)",137
"193.169.198.81","Thu Dec 03 2020 11:23:50 GMT+0330 (Iran Standard Time)",138
"193.169.198.81","Thu Dec 03 2020 11:23:50 GMT+0330 (Iran Standard Time)",138
"193.169.198.81","Thu Dec 03 2020 11:23:50 GMT+0330 (Iran Standard Time)",136
"193.169.198.81","Thu Dec 03 2020 11:23:50 GMT+0330 (Iran Standard Time)",137
"193.169.198.81","Thu Dec 03 2020 11:23:50 GMT+0330 (Iran Standard Time)",137
"193.169.198.81","Thu Dec 03 2020 11:23:50 GMT+0330 (Iran Standard Time)",136
"193.169.198.81","Thu Dec 03 2020 11:23:50 GMT+0330 (Iran Standard Time)",136
"193.169.198.81","Thu Dec 03 2020 11:23:50 GMT+0330 (Iran Standard Time)",140
"193.169.198.81","Thu Dec 03 2020 11:23:50 GMT+0330 (Iran Standard Time)",136
"193.169.198.81","Thu Dec 03 2020 11:23:50 GMT+0330 (Iran Standard Time)",146
"193.169.198.81","Thu Dec 03 2020 11:23:51 GMT+0330 (Iran Standard Time)",138
"193.169.198.81","Thu Dec 03 2020 11:23:51 GMT+0330 (Iran Standard Time)",138
"193.169.198.81","Thu Dec 03 2020 11:23:51 GMT+0330 (Iran Standard Time)",138
"193.169.198.81","Thu Dec 03 2020 11:23:51 GMT+0330 (Iran Standard Time)",137
"193.169.198.81","Thu Dec 03 2020 11:23:51 GMT+0330 (Iran Standard Time)",137
"193.169.198.81","Thu Dec 03 2020 11:23:51 GMT+0330 (Iran Standard Time)",137
"193.169.198.81","Thu Dec 03 2020 11:23:51 GMT+0330 (Iran Standard Time)",136
"193.169.198.81","Thu Dec 03 2020 11:23:51 GMT+0330 (Iran Standard Time)",136
"193.169.198.81","Thu Dec 03 2020 11:23:51 GMT+0330 (Iran Standard Time)",136
"193.169.198.81","Thu Dec 03 2020 11:25:46 GMT+0330 (Iran Standard Time)",174
"193.169.198.81","Thu Dec 03 2020 11:25:47 GMT+0330 (Iran Standard Time)",206
"193.169.198.81","Thu Dec 03 2020 11:25:48 GMT+0330 (Iran Standard Time)",224
"193.169.198.81","Thu Dec 03 2020 11:25:49 GMT+0330 (Iran Standard Time)",138
"193.169.198.81","Thu Dec 03 2020 11:25:50 GMT+0330 (Iran Standard Time)",270
"193.169.198.81","Thu Dec 03 2020 11:25:51 GMT+0330 (Iran Standard Time)",139
"193.169.198.81","Thu Dec 03 2020 11:25:54 GMT+0330 (Iran Standard Time)",136
"193.169.198.81","Thu Dec 03 2020 11:27:45 GMT+0330 (Iran Standard Time)",137
"193.169.198.81","Thu Dec 03 2020 11:27:46 GMT+0330 (Iran Standard Time)",325
"193.169.198.81","Thu Dec 03 2020 11:27:47 GMT+0330 (Iran Standard Time)",342
"193.169.198.81","Thu Dec 03 2020 11:27:48 GMT+0330 (Iran Standard Time)",168
"193.169.198.81","Thu Dec 03 2020 11:27:49 GMT+0330 (Iran Standard Time)",191
"193.169.198.81","Thu Dec 03 2020 11:27:50 GMT+0330 (Iran Standard Time)",206
"193.169.198.81","Thu Dec 03 2020 11:27:50 GMT+0330 (Iran Standard Time)",206
"193.169.198.81","Thu Dec 03 2020 11:27:51 GMT+0330 (Iran Standard Time)",139
"193.169.198.81","Thu Dec 03 2020 11:27:52 GMT+0330 (Iran Standard Time)",137
"193.169.198.81","Thu Dec 03 2020 11:27:53 GMT+0330 (Iran Standard Time)",261
"193.169.198.81","Thu Dec 03 2020 11:27:54 GMT+0330 (Iran Standard Time)",303
"193.169.198.81","Thu Dec 03 2020 11:27:55 GMT+0330 (Iran Standard Time)",325
"193.169.198.81","Thu Dec 03 2020 11:27:56 GMT+0330 (Iran Standard Time)",156
"193.169.198.81","Thu Dec 03 2020 11:27:57 GMT+0330 (Iran Standard Time)",167
"193.169.198.81","Thu Dec 03 2020 11:27:58 GMT+0330 (Iran Standard Time)",203
"193.169.198.81","Thu Dec 03 2020 11:27:59 GMT+0330 (Iran Standard Time)",215
"193.169.198.81","Thu Dec 03 2020 11:28:43 GMT+0330 (Iran Standard Time)",136
"193.169.198.81","Thu Dec 03 2020 11:28:44 GMT+0330 (Iran Standard Time)",136
"193.169.198.81","Thu Dec 03 2020 11:28:45 GMT+0330 (Iran Standard Time)",168
"193.169.198.81","Thu Dec 03 2020 11:28:46 GMT+0330 (Iran Standard Time)",137
"193.169.198.81","Thu Dec 03 2020 11:28:47 GMT+0330 (Iran Standard Time)",269
"193.169.198.81","Thu Dec 03 2020 11:28:49 GMT+0330 (Iran Standard Time)",185
"193.169.198.81","Thu Dec 03 2020 11:28:50 GMT+0330 (Iran Standard Time)",192
"193.169.198.81","Thu Dec 03 2020 11:28:51 GMT+0330 (Iran Standard Time)",249
"193.169.198.81","Thu Dec 03 2020 11:28:52 GMT+0330 (Iran Standard Time)",221
"193.169.198.81","Thu Dec 03 2020 11:28:53 GMT+0330 (Iran Standard Time)",286
"193.169.198.81","Thu Dec 03 2020 11:28:54 GMT+0330 (Iran Standard Time)",305
"193.169.198.81","Thu Dec 03 2020 11:28:55 GMT+0330 (Iran Standard Time)",324
"193.169.198.81","Thu Dec 03 2020 11:28:56 GMT+0330 (Iran Standard Time)",151
"193.169.198.81","Thu Dec 03 2020 11:28:56 GMT+0330 (Iran Standard Time)",151
"193.169.198.81","Thu Dec 03 2020 11:28:56 GMT+0330 (Iran Standard Time)",151
"193.169.198.81","Thu Dec 03 2020 11:28:57 GMT+0330 (Iran Standard Time)",164
"193.169.198.81","Thu Dec 03 2020 11:28:58 GMT+0330 (Iran Standard Time)",196
"193.169.198.81","Thu Dec 03 2020 11:28:59 GMT+0330 (Iran Standard Time)",226
"193.169.198.81","Thu Dec 03 2020 11:29:00 GMT+0330 (Iran Standard Time)",244
"193.169.198.81","Thu Dec 03 2020 11:29:01 GMT+0330 (Iran Standard Time)",138
"193.169.198.81","Thu Dec 03 2020 11:29:02 GMT+0330 (Iran Standard Time)",288
"193.169.198.81","Thu Dec 03 2020 11:29:03 GMT+0330 (Iran Standard Time)",140
"193.169.198.81","Thu Dec 03 2020 11:57:05 GMT+0330 (Iran Standard Time)",137
"193.169.198.81","Thu Dec 03 2020 11:57:06 GMT+0330 (Iran Standard Time)",178
"193.169.198.81","Thu Dec 03 2020 11:57:07 GMT+0330 (Iran Standard Time)",203
"193.169.198.81","Thu Dec 03 2020 11:57:08 GMT+0330 (Iran Standard Time)",227
"193.169.198.81","Thu Dec 03 2020 11:57:08 GMT+0330 (Iran Standard Time)",227
"193.169.198.81","Thu Dec 03 2020 11:57:09 GMT+0330 (Iran Standard Time)",249
"193.169.198.81","Thu Dec 03 2020 11:57:10 GMT+0330 (Iran Standard Time)",137
"193.169.198.81","Thu Dec 03 2020 11:57:11 GMT+0330 (Iran Standard Time)",293
"193.169.198.81","Thu Dec 03 2020 11:57:12 GMT+0330 (Iran Standard Time)",167
"193.169.198.81","Thu Dec 03 2020 11:57:13 GMT+0330 (Iran Standard Time)",340
"193.169.198.81","Thu Dec 03 2020 11:57:14 GMT+0330 (Iran Standard Time)",162
"193.169.198.81","Thu Dec 03 2020 11:57:15 GMT+0330 (Iran Standard Time)",136
"193.169.198.81","Thu Dec 03 2020 11:57:17 GMT+0330 (Iran Standard Time)",185
"193.169.198.81","Thu Dec 03 2020 11:57:18 GMT+0330 (Iran Standard Time)",146
"193.169.198.81","Thu Dec 03 2020 11:57:19 GMT+0330 (Iran Standard Time)",136
