"dest","date","rtt"
"172.16.156.1","Wed Dec 02 2020 18:32:40 GMT+0330 (Iran Standard Time)",3.83
"172.16.156.1","Wed Dec 02 2020 18:32:41 GMT+0330 (Iran Standard Time)",4.2
"172.16.156.1","Wed Dec 02 2020 18:32:42 GMT+0330 (Iran Standard Time)",2.55
"172.16.156.1","Wed Dec 02 2020 18:32:42 GMT+0330 (Iran Standard Time)",2.55
"172.16.156.1","Wed Dec 02 2020 18:32:43 GMT+0330 (Iran Standard Time)",5.43
"172.16.156.1","Wed Dec 02 2020 18:32:44 GMT+0330 (Iran Standard Time)",2.52
"172.16.156.1","Wed Dec 02 2020 18:32:45 GMT+0330 (Iran Standard Time)",4.27
"172.16.156.1","Wed Dec 02 2020 18:32:46 GMT+0330 (Iran Standard Time)",3.81
"172.16.156.1","Wed Dec 02 2020 18:32:47 GMT+0330 (Iran Standard Time)",5.26
"172.16.156.1","Wed Dec 02 2020 18:32:47 GMT+0330 (Iran Standard Time)",5.26
"172.16.156.1","Wed Dec 02 2020 18:32:48 GMT+0330 (Iran Standard Time)",3.85
"172.16.156.1","Wed Dec 02 2020 18:32:48 GMT+0330 (Iran Standard Time)",3.85
"172.16.156.1","Wed Dec 02 2020 18:32:56 GMT+0330 (Iran Standard Time)",4.6
"172.16.156.1","Wed Dec 02 2020 18:32:57 GMT+0330 (Iran Standard Time)",3.24
"172.16.156.1","Wed Dec 02 2020 18:32:57 GMT+0330 (Iran Standard Time)",3.24
"172.16.156.1","Wed Dec 02 2020 18:32:58 GMT+0330 (Iran Standard Time)",3.86
"172.16.156.1","Wed Dec 02 2020 18:32:59 GMT+0330 (Iran Standard Time)",2.62
"172.16.156.1","Wed Dec 02 2020 18:32:59 GMT+0330 (Iran Standard Time)",2.62
"172.16.156.1","Wed Dec 02 2020 18:33:00 GMT+0330 (Iran Standard Time)",3.8
"172.16.156.1","Wed Dec 02 2020 18:33:00 GMT+0330 (Iran Standard Time)",3.8
"172.16.156.1","Wed Dec 02 2020 18:33:01 GMT+0330 (Iran Standard Time)",3.34
"172.16.156.1","Wed Dec 02 2020 18:33:01 GMT+0330 (Iran Standard Time)",3.34
"172.16.156.1","Wed Dec 02 2020 18:33:24 GMT+0330 (Iran Standard Time)",3.78
"172.16.156.1","Wed Dec 02 2020 18:33:25 GMT+0330 (Iran Standard Time)",5.42
"172.16.156.1","Wed Dec 02 2020 18:33:25 GMT+0330 (Iran Standard Time)",5.42
"172.16.156.1","Wed Dec 02 2020 18:33:26 GMT+0330 (Iran Standard Time)",2.54
"172.16.156.1","Wed Dec 02 2020 18:33:27 GMT+0330 (Iran Standard Time)",6.71
"172.16.156.1","Wed Dec 02 2020 18:33:27 GMT+0330 (Iran Standard Time)",6.71
"172.16.156.1","Wed Dec 02 2020 18:33:28 GMT+0330 (Iran Standard Time)",3.88
"172.16.156.1","Wed Dec 02 2020 18:33:28 GMT+0330 (Iran Standard Time)",3.88
"172.16.156.1","Wed Dec 02 2020 18:33:29 GMT+0330 (Iran Standard Time)",3.64
"172.16.156.1","Wed Dec 02 2020 18:33:30 GMT+0330 (Iran Standard Time)",3.94
"172.16.156.1","Wed Dec 02 2020 18:33:31 GMT+0330 (Iran Standard Time)",2.59
"172.16.156.1","Wed Dec 02 2020 18:33:32 GMT+0330 (Iran Standard Time)",4.13
"172.16.156.1","Wed Dec 02 2020 18:33:33 GMT+0330 (Iran Standard Time)",4.04
"172.16.156.1","Wed Dec 02 2020 18:33:33 GMT+0330 (Iran Standard Time)",4.04
"172.16.156.1","Wed Dec 02 2020 18:33:34 GMT+0330 (Iran Standard Time)",6.31
"172.16.156.1","Wed Dec 02 2020 18:33:35 GMT+0330 (Iran Standard Time)",3.84
"172.16.156.1","Wed Dec 02 2020 18:33:36 GMT+0330 (Iran Standard Time)",4.47
"172.16.156.1","Wed Dec 02 2020 18:33:36 GMT+0330 (Iran Standard Time)",4.47
"172.16.156.1","Wed Dec 02 2020 18:33:37 GMT+0330 (Iran Standard Time)",10.3
"172.16.156.1","Wed Dec 02 2020 18:33:39 GMT+0330 (Iran Standard Time)",5.17
"172.16.156.1","Wed Dec 02 2020 18:33:39 GMT+0330 (Iran Standard Time)",5.17
"172.16.156.1","Wed Dec 02 2020 18:33:40 GMT+0330 (Iran Standard Time)",6.59
"172.16.156.1","Wed Dec 02 2020 18:33:40 GMT+0330 (Iran Standard Time)",6.59
"172.16.156.1","Wed Dec 02 2020 18:33:41 GMT+0330 (Iran Standard Time)",2.58
"172.16.156.1","Wed Dec 02 2020 18:33:41 GMT+0330 (Iran Standard Time)",2.58
"172.16.156.1","Wed Dec 02 2020 18:33:42 GMT+0330 (Iran Standard Time)",2.61
"172.16.156.1","Wed Dec 02 2020 18:33:43 GMT+0330 (Iran Standard Time)",5.09
"172.16.156.1","Wed Dec 02 2020 18:33:43 GMT+0330 (Iran Standard Time)",5.09
"172.16.156.1","Wed Dec 02 2020 18:33:44 GMT+0330 (Iran Standard Time)",4.06
"172.16.156.1","Wed Dec 02 2020 18:33:44 GMT+0330 (Iran Standard Time)",4.06
"172.16.156.1","Wed Dec 02 2020 18:33:45 GMT+0330 (Iran Standard Time)",4.61
"172.16.156.1","Wed Dec 02 2020 18:33:46 GMT+0330 (Iran Standard Time)",3.82
"172.16.156.1","Wed Dec 02 2020 18:33:46 GMT+0330 (Iran Standard Time)",3.82
"172.16.156.1","Wed Dec 02 2020 18:33:47 GMT+0330 (Iran Standard Time)",3.82
"172.16.156.1","Wed Dec 02 2020 18:33:49 GMT+0330 (Iran Standard Time)",4.93
"172.16.156.1","Wed Dec 02 2020 18:33:49 GMT+0330 (Iran Standard Time)",4.93
"172.16.156.1","Wed Dec 02 2020 18:33:50 GMT+0330 (Iran Standard Time)",2.85
"172.16.156.1","Wed Dec 02 2020 18:33:53 GMT+0330 (Iran Standard Time)",4
"172.16.156.1","Wed Dec 02 2020 18:33:53 GMT+0330 (Iran Standard Time)",4
"172.16.156.1","Wed Dec 02 2020 18:33:54 GMT+0330 (Iran Standard Time)",3.92
"172.16.156.1","Wed Dec 02 2020 18:33:55 GMT+0330 (Iran Standard Time)",5.4
"172.16.156.1","Wed Dec 02 2020 18:33:55 GMT+0330 (Iran Standard Time)",5.4
"172.16.156.1","Wed Dec 02 2020 18:33:56 GMT+0330 (Iran Standard Time)",2.67
"172.16.156.1","Wed Dec 02 2020 18:33:56 GMT+0330 (Iran Standard Time)",2.67
"172.16.156.1","Wed Dec 02 2020 18:33:57 GMT+0330 (Iran Standard Time)",8.92
"172.16.156.1","Wed Dec 02 2020 18:33:58 GMT+0330 (Iran Standard Time)",8.45
"172.16.156.1","Wed Dec 02 2020 18:33:59 GMT+0330 (Iran Standard Time)",4.45
"172.16.156.1","Wed Dec 02 2020 18:34:00 GMT+0330 (Iran Standard Time)",2.56
"172.16.156.1","Wed Dec 02 2020 18:34:01 GMT+0330 (Iran Standard Time)",4.11
"172.16.156.1","Wed Dec 02 2020 18:34:01 GMT+0330 (Iran Standard Time)",4.11
"172.16.156.1","Wed Dec 02 2020 18:34:02 GMT+0330 (Iran Standard Time)",6.93
"172.16.156.1","Wed Dec 02 2020 18:34:03 GMT+0330 (Iran Standard Time)",3.74
"172.16.156.1","Wed Dec 02 2020 18:34:04 GMT+0330 (Iran Standard Time)",4.17
"172.16.156.1","Wed Dec 02 2020 18:34:04 GMT+0330 (Iran Standard Time)",4.17
"172.16.156.1","Wed Dec 02 2020 18:34:05 GMT+0330 (Iran Standard Time)",3.81
"172.16.156.1","Wed Dec 02 2020 18:34:05 GMT+0330 (Iran Standard Time)",3.81
"172.16.156.1","Wed Dec 02 2020 18:34:06 GMT+0330 (Iran Standard Time)",33.1
"172.16.156.1","Wed Dec 02 2020 18:34:06 GMT+0330 (Iran Standard Time)",33.1
"172.16.156.1","Wed Dec 02 2020 18:34:07 GMT+0330 (Iran Standard Time)",8.01
"172.16.156.1","Wed Dec 02 2020 18:34:08 GMT+0330 (Iran Standard Time)",8.54
"172.16.156.1","Wed Dec 02 2020 18:34:09 GMT+0330 (Iran Standard Time)",3.93
"172.16.156.1","Wed Dec 02 2020 18:34:09 GMT+0330 (Iran Standard Time)",3.93
"172.16.156.1","Wed Dec 02 2020 18:34:10 GMT+0330 (Iran Standard Time)",3.72
"172.16.156.1","Wed Dec 02 2020 18:34:11 GMT+0330 (Iran Standard Time)",2.55
"172.16.156.1","Wed Dec 02 2020 18:34:12 GMT+0330 (Iran Standard Time)",8.09
"172.16.156.1","Wed Dec 02 2020 18:34:13 GMT+0330 (Iran Standard Time)",4.77
"172.16.156.1","Wed Dec 02 2020 18:34:14 GMT+0330 (Iran Standard Time)",5.77
"172.16.156.1","Wed Dec 02 2020 18:34:15 GMT+0330 (Iran Standard Time)",8.95
"172.16.156.1","Wed Dec 02 2020 18:34:16 GMT+0330 (Iran Standard Time)",8.42
"172.16.156.1","Wed Dec 02 2020 18:34:17 GMT+0330 (Iran Standard Time)",7.22
"172.16.156.1","Wed Dec 02 2020 18:34:17 GMT+0330 (Iran Standard Time)",7.22
"172.16.156.1","Wed Dec 02 2020 18:34:18 GMT+0330 (Iran Standard Time)",6.98
"172.16.156.1","Wed Dec 02 2020 18:34:19 GMT+0330 (Iran Standard Time)",3.96
"172.16.156.1","Wed Dec 02 2020 18:34:20 GMT+0330 (Iran Standard Time)",5.47
"172.16.156.1","Wed Dec 02 2020 18:34:20 GMT+0330 (Iran Standard Time)",5.47
"172.16.156.1","Wed Dec 02 2020 18:34:21 GMT+0330 (Iran Standard Time)",3.81
"172.16.156.1","Wed Dec 02 2020 18:34:21 GMT+0330 (Iran Standard Time)",3.81
"172.16.156.1","Wed Dec 02 2020 18:34:22 GMT+0330 (Iran Standard Time)",5.82
"172.16.156.1","Wed Dec 02 2020 18:34:23 GMT+0330 (Iran Standard Time)",7.35
"172.16.156.1","Wed Dec 02 2020 18:34:24 GMT+0330 (Iran Standard Time)",3.87
"172.16.156.1","Wed Dec 02 2020 18:34:24 GMT+0330 (Iran Standard Time)",3.87
"172.16.156.1","Wed Dec 02 2020 18:34:25 GMT+0330 (Iran Standard Time)",5.62
"172.16.156.1","Wed Dec 02 2020 18:34:26 GMT+0330 (Iran Standard Time)",4.49
"172.16.156.1","Wed Dec 02 2020 18:34:26 GMT+0330 (Iran Standard Time)",4.49
"172.16.156.1","Wed Dec 02 2020 18:34:27 GMT+0330 (Iran Standard Time)",4.89
"172.16.156.1","Wed Dec 02 2020 18:34:27 GMT+0330 (Iran Standard Time)",4.89
"172.16.156.1","Wed Dec 02 2020 18:34:28 GMT+0330 (Iran Standard Time)",7.83
"172.16.156.1","Wed Dec 02 2020 18:34:29 GMT+0330 (Iran Standard Time)",3.8
"172.16.156.1","Wed Dec 02 2020 18:34:29 GMT+0330 (Iran Standard Time)",3.8
"172.16.156.1","Wed Dec 02 2020 18:34:30 GMT+0330 (Iran Standard Time)",4.05
"172.16.156.1","Wed Dec 02 2020 18:34:31 GMT+0330 (Iran Standard Time)",3.5
"172.16.156.1","Wed Dec 02 2020 18:34:32 GMT+0330 (Iran Standard Time)",2.81
"172.16.156.1","Wed Dec 02 2020 18:34:33 GMT+0330 (Iran Standard Time)",3.99
"172.16.156.1","Wed Dec 02 2020 18:34:33 GMT+0330 (Iran Standard Time)",3.99
"172.16.156.1","Wed Dec 02 2020 18:34:34 GMT+0330 (Iran Standard Time)",3.98
"172.16.156.1","Wed Dec 02 2020 18:34:34 GMT+0330 (Iran Standard Time)",3.98
"172.16.156.1","Wed Dec 02 2020 18:34:35 GMT+0330 (Iran Standard Time)",3.92
"172.16.156.1","Wed Dec 02 2020 18:34:36 GMT+0330 (Iran Standard Time)",4.55
"172.16.156.1","Wed Dec 02 2020 18:34:37 GMT+0330 (Iran Standard Time)",4.25
"172.16.156.1","Wed Dec 02 2020 18:34:38 GMT+0330 (Iran Standard Time)",4.59
"172.16.156.1","Wed Dec 02 2020 18:34:38 GMT+0330 (Iran Standard Time)",4.59
"172.16.156.1","Wed Dec 02 2020 18:34:39 GMT+0330 (Iran Standard Time)",4.34
"172.16.156.1","Wed Dec 02 2020 18:34:41 GMT+0330 (Iran Standard Time)",4.69
"172.16.156.1","Wed Dec 02 2020 18:34:41 GMT+0330 (Iran Standard Time)",4.69
"172.16.156.1","Wed Dec 02 2020 18:34:42 GMT+0330 (Iran Standard Time)",2.56
"172.16.156.1","Wed Dec 02 2020 18:34:42 GMT+0330 (Iran Standard Time)",2.56
"172.16.156.1","Wed Dec 02 2020 18:34:43 GMT+0330 (Iran Standard Time)",3.78
"172.16.156.1","Wed Dec 02 2020 18:34:43 GMT+0330 (Iran Standard Time)",3.78
"172.16.156.1","Wed Dec 02 2020 18:34:44 GMT+0330 (Iran Standard Time)",3.84
"172.16.156.1","Wed Dec 02 2020 18:34:45 GMT+0330 (Iran Standard Time)",3.78
"172.16.156.1","Wed Dec 02 2020 18:34:45 GMT+0330 (Iran Standard Time)",3.78
"172.16.156.1","Wed Dec 02 2020 18:34:46 GMT+0330 (Iran Standard Time)",4.53
"172.16.156.1","Wed Dec 02 2020 18:34:47 GMT+0330 (Iran Standard Time)",4.93
"172.16.156.1","Wed Dec 02 2020 18:34:48 GMT+0330 (Iran Standard Time)",3.04
"172.16.156.1","Wed Dec 02 2020 18:34:48 GMT+0330 (Iran Standard Time)",3.04
"172.16.156.1","Wed Dec 02 2020 18:34:49 GMT+0330 (Iran Standard Time)",4.39
"172.16.156.1","Wed Dec 02 2020 18:34:50 GMT+0330 (Iran Standard Time)",4.78
"172.16.156.1","Wed Dec 02 2020 18:34:51 GMT+0330 (Iran Standard Time)",2.86
"172.16.156.1","Wed Dec 02 2020 18:34:51 GMT+0330 (Iran Standard Time)",2.86
"172.16.156.1","Wed Dec 02 2020 18:34:52 GMT+0330 (Iran Standard Time)",2.85
"172.16.156.1","Wed Dec 02 2020 18:34:53 GMT+0330 (Iran Standard Time)",9.16
"172.16.156.1","Wed Dec 02 2020 18:34:54 GMT+0330 (Iran Standard Time)",3.93
"172.16.156.1","Wed Dec 02 2020 18:34:54 GMT+0330 (Iran Standard Time)",3.93
"172.16.156.1","Wed Dec 02 2020 18:34:55 GMT+0330 (Iran Standard Time)",4.43
"172.16.156.1","Wed Dec 02 2020 18:34:55 GMT+0330 (Iran Standard Time)",4.43
"172.16.156.1","Wed Dec 02 2020 18:34:56 GMT+0330 (Iran Standard Time)",3.8
"172.16.156.1","Wed Dec 02 2020 18:34:56 GMT+0330 (Iran Standard Time)",3.8
"172.16.156.1","Wed Dec 02 2020 18:34:57 GMT+0330 (Iran Standard Time)",5.76
"172.16.156.1","Wed Dec 02 2020 18:34:57 GMT+0330 (Iran Standard Time)",5.76
"172.16.156.1","Wed Dec 02 2020 18:34:58 GMT+0330 (Iran Standard Time)",4.43
"172.16.156.1","Wed Dec 02 2020 18:34:58 GMT+0330 (Iran Standard Time)",4.43
"172.16.156.1","Wed Dec 02 2020 18:34:59 GMT+0330 (Iran Standard Time)",6.16
"172.16.156.1","Wed Dec 02 2020 18:34:59 GMT+0330 (Iran Standard Time)",6.16
"172.16.156.1","Wed Dec 02 2020 18:35:00 GMT+0330 (Iran Standard Time)",4.11
"172.16.156.1","Wed Dec 02 2020 18:35:00 GMT+0330 (Iran Standard Time)",4.11
"172.16.156.1","Wed Dec 02 2020 18:35:01 GMT+0330 (Iran Standard Time)",2.74
