"dest","date","rtt"
"216.239.46.221","Thu Dec 03 2020 11:23:53 GMT+0330 (Iran Standard Time)",136
"216.239.46.221","Thu Dec 03 2020 11:23:53 GMT+0330 (Iran Standard Time)",137
"216.239.46.221","Thu Dec 03 2020 11:23:53 GMT+0330 (Iran Standard Time)",138
"216.239.46.221","Thu Dec 03 2020 11:23:53 GMT+0330 (Iran Standard Time)",139
"216.239.46.221","Thu Dec 03 2020 11:23:53 GMT+0330 (Iran Standard Time)",136
"216.239.46.221","Thu Dec 03 2020 11:23:53 GMT+0330 (Iran Standard Time)",136
"216.239.46.221","Thu Dec 03 2020 11:23:53 GMT+0330 (Iran Standard Time)",136
"216.239.46.221","Thu Dec 03 2020 11:23:53 GMT+0330 (Iran Standard Time)",136
"216.239.46.221","Thu Dec 03 2020 11:23:53 GMT+0330 (Iran Standard Time)",136
"216.239.46.221","Thu Dec 03 2020 11:23:53 GMT+0330 (Iran Standard Time)",137
"216.239.46.221","Thu Dec 03 2020 11:23:53 GMT+0330 (Iran Standard Time)",137
"216.239.46.221","Thu Dec 03 2020 11:23:53 GMT+0330 (Iran Standard Time)",137
"216.239.46.221","Thu Dec 03 2020 11:23:53 GMT+0330 (Iran Standard Time)",137
"216.239.46.221","Thu Dec 03 2020 11:23:53 GMT+0330 (Iran Standard Time)",136
"216.239.46.221","Thu Dec 03 2020 11:23:53 GMT+0330 (Iran Standard Time)",136
"216.239.46.221","Thu Dec 03 2020 11:23:53 GMT+0330 (Iran Standard Time)",137
"216.239.46.221","Thu Dec 03 2020 11:23:53 GMT+0330 (Iran Standard Time)",139
"216.239.46.221","Thu Dec 03 2020 11:23:53 GMT+0330 (Iran Standard Time)",139
"216.239.46.221","Thu Dec 03 2020 11:23:53 GMT+0330 (Iran Standard Time)",141
"216.239.46.221","Thu Dec 03 2020 11:23:53 GMT+0330 (Iran Standard Time)",143
"216.239.46.221","Thu Dec 03 2020 11:23:53 GMT+0330 (Iran Standard Time)",143
"216.239.46.221","Thu Dec 03 2020 11:23:53 GMT+0330 (Iran Standard Time)",143
"216.239.46.221","Thu Dec 03 2020 11:23:53 GMT+0330 (Iran Standard Time)",139
"216.239.46.221","Thu Dec 03 2020 11:23:53 GMT+0330 (Iran Standard Time)",139
"216.239.46.221","Thu Dec 03 2020 11:23:53 GMT+0330 (Iran Standard Time)",137
"216.239.46.221","Thu Dec 03 2020 11:23:53 GMT+0330 (Iran Standard Time)",137
"216.239.46.221","Thu Dec 03 2020 11:23:53 GMT+0330 (Iran Standard Time)",137
"216.239.46.221","Thu Dec 03 2020 11:23:53 GMT+0330 (Iran Standard Time)",137
"216.239.46.221","Thu Dec 03 2020 11:23:53 GMT+0330 (Iran Standard Time)",137
"216.239.46.221","Thu Dec 03 2020 11:23:53 GMT+0330 (Iran Standard Time)",140
"216.239.46.221","Thu Dec 03 2020 11:23:53 GMT+0330 (Iran Standard Time)",140
"216.239.46.221","Thu Dec 03 2020 11:23:53 GMT+0330 (Iran Standard Time)",140
"216.239.46.221","Thu Dec 03 2020 11:23:53 GMT+0330 (Iran Standard Time)",140
"216.239.46.221","Thu Dec 03 2020 11:23:54 GMT+0330 (Iran Standard Time)",138
"216.239.46.221","Thu Dec 03 2020 11:23:54 GMT+0330 (Iran Standard Time)",136
"216.239.46.221","Thu Dec 03 2020 11:23:54 GMT+0330 (Iran Standard Time)",136
"216.239.46.221","Thu Dec 03 2020 11:23:54 GMT+0330 (Iran Standard Time)",136
"216.239.46.221","Thu Dec 03 2020 11:23:54 GMT+0330 (Iran Standard Time)",136
"216.239.46.221","Thu Dec 03 2020 11:23:54 GMT+0330 (Iran Standard Time)",139
"216.239.46.221","Thu Dec 03 2020 11:23:54 GMT+0330 (Iran Standard Time)",139
"216.239.46.221","Thu Dec 03 2020 11:23:54 GMT+0330 (Iran Standard Time)",137
"216.239.46.221","Thu Dec 03 2020 11:23:54 GMT+0330 (Iran Standard Time)",137
"216.239.46.221","Thu Dec 03 2020 11:23:54 GMT+0330 (Iran Standard Time)",137
"216.239.46.221","Thu Dec 03 2020 11:23:54 GMT+0330 (Iran Standard Time)",137
"216.239.46.221","Thu Dec 03 2020 11:23:54 GMT+0330 (Iran Standard Time)",140
"216.239.46.221","Thu Dec 03 2020 11:23:54 GMT+0330 (Iran Standard Time)",140
"216.239.46.221","Thu Dec 03 2020 11:23:54 GMT+0330 (Iran Standard Time)",137
"216.239.46.221","Thu Dec 03 2020 11:23:54 GMT+0330 (Iran Standard Time)",137
"216.239.46.221","Thu Dec 03 2020 11:23:54 GMT+0330 (Iran Standard Time)",137
"216.239.46.221","Thu Dec 03 2020 11:23:54 GMT+0330 (Iran Standard Time)",137
"216.239.46.221","Thu Dec 03 2020 11:23:54 GMT+0330 (Iran Standard Time)",137
"216.239.46.221","Thu Dec 03 2020 11:23:54 GMT+0330 (Iran Standard Time)",137
