"dest","date","rtt"
"10.8.0.1","Thu Dec 03 2020 11:23:46 GMT+0330 (Iran Standard Time)",135
"10.8.0.1","Thu Dec 03 2020 11:23:46 GMT+0330 (Iran Standard Time)",135
"10.8.0.1","Thu Dec 03 2020 11:23:46 GMT+0330 (Iran Standard Time)",135
"10.8.0.1","Thu Dec 03 2020 11:23:46 GMT+0330 (Iran Standard Time)",140
"10.8.0.1","Thu Dec 03 2020 11:23:46 GMT+0330 (Iran Standard Time)",135
"10.8.0.1","Thu Dec 03 2020 11:23:46 GMT+0330 (Iran Standard Time)",139
"10.8.0.1","Thu Dec 03 2020 11:23:46 GMT+0330 (Iran Standard Time)",135
"10.8.0.1","Thu Dec 03 2020 11:23:46 GMT+0330 (Iran Standard Time)",135
"10.8.0.1","Thu Dec 03 2020 11:23:46 GMT+0330 (Iran Standard Time)",137
"10.8.0.1","Thu Dec 03 2020 11:23:46 GMT+0330 (Iran Standard Time)",137
"10.8.0.1","Thu Dec 03 2020 11:23:46 GMT+0330 (Iran Standard Time)",135
"10.8.0.1","Thu Dec 03 2020 11:23:46 GMT+0330 (Iran Standard Time)",135
"10.8.0.1","Thu Dec 03 2020 11:23:46 GMT+0330 (Iran Standard Time)",136
"10.8.0.1","Thu Dec 03 2020 11:23:47 GMT+0330 (Iran Standard Time)",136
"10.8.0.1","Thu Dec 03 2020 11:23:47 GMT+0330 (Iran Standard Time)",135
"10.8.0.1","Thu Dec 03 2020 11:23:47 GMT+0330 (Iran Standard Time)",136
"10.8.0.1","Thu Dec 03 2020 11:23:47 GMT+0330 (Iran Standard Time)",139
"10.8.0.1","Thu Dec 03 2020 11:23:47 GMT+0330 (Iran Standard Time)",136
"10.8.0.1","Thu Dec 03 2020 11:23:47 GMT+0330 (Iran Standard Time)",135
"10.8.0.1","Thu Dec 03 2020 11:23:47 GMT+0330 (Iran Standard Time)",136
"10.8.0.1","Thu Dec 03 2020 11:23:47 GMT+0330 (Iran Standard Time)",136
"10.8.0.1","Thu Dec 03 2020 11:23:47 GMT+0330 (Iran Standard Time)",136
"10.8.0.1","Thu Dec 03 2020 11:23:47 GMT+0330 (Iran Standard Time)",137
"10.8.0.1","Thu Dec 03 2020 11:23:47 GMT+0330 (Iran Standard Time)",139
"10.8.0.1","Thu Dec 03 2020 11:23:47 GMT+0330 (Iran Standard Time)",147
"10.8.0.1","Thu Dec 03 2020 11:23:47 GMT+0330 (Iran Standard Time)",136
"10.8.0.1","Thu Dec 03 2020 11:23:47 GMT+0330 (Iran Standard Time)",136
"10.8.0.1","Thu Dec 03 2020 11:23:47 GMT+0330 (Iran Standard Time)",136
"10.8.0.1","Thu Dec 03 2020 11:23:47 GMT+0330 (Iran Standard Time)",139
"10.8.0.1","Thu Dec 03 2020 11:23:47 GMT+0330 (Iran Standard Time)",139
"10.8.0.1","Thu Dec 03 2020 11:23:47 GMT+0330 (Iran Standard Time)",136
"10.8.0.1","Thu Dec 03 2020 11:23:47 GMT+0330 (Iran Standard Time)",136
"10.8.0.1","Thu Dec 03 2020 11:23:47 GMT+0330 (Iran Standard Time)",135
"10.8.0.1","Thu Dec 03 2020 11:23:47 GMT+0330 (Iran Standard Time)",135
"10.8.0.1","Thu Dec 03 2020 11:23:47 GMT+0330 (Iran Standard Time)",136
"10.8.0.1","Thu Dec 03 2020 11:23:47 GMT+0330 (Iran Standard Time)",137
"10.8.0.1","Thu Dec 03 2020 11:23:47 GMT+0330 (Iran Standard Time)",136
"10.8.0.1","Thu Dec 03 2020 11:23:47 GMT+0330 (Iran Standard Time)",137
"10.8.0.1","Thu Dec 03 2020 11:23:47 GMT+0330 (Iran Standard Time)",137
"10.8.0.1","Thu Dec 03 2020 11:23:47 GMT+0330 (Iran Standard Time)",135
"10.8.0.1","Thu Dec 03 2020 11:23:48 GMT+0330 (Iran Standard Time)",138
"10.8.0.1","Thu Dec 03 2020 11:23:48 GMT+0330 (Iran Standard Time)",137
"10.8.0.1","Thu Dec 03 2020 11:23:48 GMT+0330 (Iran Standard Time)",137
"10.8.0.1","Thu Dec 03 2020 11:23:48 GMT+0330 (Iran Standard Time)",135
"10.8.0.1","Thu Dec 03 2020 11:23:48 GMT+0330 (Iran Standard Time)",136
"10.8.0.1","Thu Dec 03 2020 11:23:48 GMT+0330 (Iran Standard Time)",135
"10.8.0.1","Thu Dec 03 2020 11:23:48 GMT+0330 (Iran Standard Time)",139
"10.8.0.1","Thu Dec 03 2020 11:23:48 GMT+0330 (Iran Standard Time)",135
"10.8.0.1","Thu Dec 03 2020 11:23:48 GMT+0330 (Iran Standard Time)",135
"10.8.0.1","Thu Dec 03 2020 11:23:48 GMT+0330 (Iran Standard Time)",136
"10.8.0.1","Thu Dec 03 2020 11:23:48 GMT+0330 (Iran Standard Time)",134
"10.8.0.1","Thu Dec 03 2020 11:23:48 GMT+0330 (Iran Standard Time)",136
"10.8.0.1","Thu Dec 03 2020 11:23:48 GMT+0330 (Iran Standard Time)",136
"10.8.0.1","Thu Dec 03 2020 11:23:48 GMT+0330 (Iran Standard Time)",134
"10.8.0.1","Thu Dec 03 2020 11:23:48 GMT+0330 (Iran Standard Time)",135
"10.8.0.1","Thu Dec 03 2020 11:23:48 GMT+0330 (Iran Standard Time)",135
"10.8.0.1","Thu Dec 03 2020 11:23:48 GMT+0330 (Iran Standard Time)",135
"10.8.0.1","Thu Dec 03 2020 11:23:48 GMT+0330 (Iran Standard Time)",135
"10.8.0.1","Thu Dec 03 2020 11:23:48 GMT+0330 (Iran Standard Time)",135
"10.8.0.1","Thu Dec 03 2020 11:23:48 GMT+0330 (Iran Standard Time)",135
"10.8.0.1","Thu Dec 03 2020 11:23:48 GMT+0330 (Iran Standard Time)",136
