"dest","date","rtt"
"192.168.255.15","Tue Nov 24 2020 23:53:04 GMT+0330 (Iran Standard Time)",7.62
"192.168.255.15","Tue Nov 24 2020 23:53:05 GMT+0330 (Iran Standard Time)",44.8
"192.168.255.15","Tue Nov 24 2020 23:53:06 GMT+0330 (Iran Standard Time)",7.76
"192.168.255.15","Tue Nov 24 2020 23:53:07 GMT+0330 (Iran Standard Time)",8.28
"192.168.255.15","Tue Nov 24 2020 23:53:08 GMT+0330 (Iran Standard Time)",7.32
"192.168.255.15","Tue Nov 24 2020 23:53:09 GMT+0330 (Iran Standard Time)",16.3
