"178.132.84.1","Wed Nov 25 2020 23:04:26 GMT+0330 (Iran Standard Time)",246
"178.132.84.1","Wed Nov 25 2020 23:04:27 GMT+0330 (Iran Standard Time)",168
"178.132.84.1","Wed Nov 25 2020 23:04:28 GMT+0330 (Iran Standard Time)",150
"178.132.84.1","Wed Nov 25 2020 23:04:29 GMT+0330 (Iran Standard Time)",215
"178.132.84.1","Wed Nov 25 2020 23:04:30 GMT+0330 (Iran Standard Time)",237
"178.132.84.1","Wed Nov 25 2020 23:04:31 GMT+0330 (Iran Standard Time)",162
"178.132.84.1","Wed Nov 25 2020 23:04:32 GMT+0330 (Iran Standard Time)",187
"178.132.84.1","Wed Nov 25 2020 23:04:33 GMT+0330 (Iran Standard Time)",211
"178.132.84.1","Wed Nov 25 2020 23:04:35 GMT+0330 (Iran Standard Time)",164
"178.132.84.1","Wed Nov 25 2020 23:04:35 GMT+0330 (Iran Standard Time)",164
"178.132.84.1","Wed Nov 25 2020 23:04:36 GMT+0330 (Iran Standard Time)",185
"178.132.84.1","Wed Nov 25 2020 23:04:37 GMT+0330 (Iran Standard Time)",204
"178.132.84.1","Wed Nov 25 2020 23:04:38 GMT+0330 (Iran Standard Time)",225
"178.132.84.1","Wed Nov 25 2020 23:04:39 GMT+0330 (Iran Standard Time)",259
"178.132.84.1","Wed Nov 25 2020 23:04:39 GMT+0330 (Iran Standard Time)",259
"178.132.84.1","Wed Nov 25 2020 23:04:40 GMT+0330 (Iran Standard Time)",165
"178.132.84.1","Wed Nov 25 2020 23:04:42 GMT+0330 (Iran Standard Time)",219
"178.132.84.1","Wed Nov 25 2020 23:04:43 GMT+0330 (Iran Standard Time)",245
"178.132.84.1","Wed Nov 25 2020 23:04:46 GMT+0330 (Iran Standard Time)",211
"178.132.84.1","Wed Nov 25 2020 23:04:46 GMT+0330 (Iran Standard Time)",211
"178.132.84.1","Wed Nov 25 2020 23:04:47 GMT+0330 (Iran Standard Time)",229
"178.132.84.1","Wed Nov 25 2020 23:04:48 GMT+0330 (Iran Standard Time)",155
"178.132.84.1","Wed Nov 25 2020 23:04:51 GMT+0330 (Iran Standard Time)",225
"178.132.84.1","Wed Nov 25 2020 23:04:52 GMT+0330 (Iran Standard Time)",248
"178.132.84.1","Wed Nov 25 2020 23:04:53 GMT+0330 (Iran Standard Time)",192
"178.132.84.1","Wed Nov 25 2020 23:04:54 GMT+0330 (Iran Standard Time)",201
"178.132.84.1","Wed Nov 25 2020 23:04:54 GMT+0330 (Iran Standard Time)",201
"178.132.84.1","Wed Nov 25 2020 23:04:56 GMT+0330 (Iran Standard Time)",237
"178.132.84.1","Wed Nov 25 2020 23:04:56 GMT+0330 (Iran Standard Time)",237
"178.132.84.1","Wed Nov 25 2020 23:04:57 GMT+0330 (Iran Standard Time)",151
"178.132.84.1","Wed Nov 25 2020 23:04:57 GMT+0330 (Iran Standard Time)",151
"178.132.84.1","Wed Nov 25 2020 23:04:57 GMT+0330 (Iran Standard Time)",151
"178.132.84.1","Wed Nov 25 2020 23:04:58 GMT+0330 (Iran Standard Time)",183
"178.132.84.1","Wed Nov 25 2020 23:04:58 GMT+0330 (Iran Standard Time)",183
"178.132.84.1","Wed Nov 25 2020 23:04:59 GMT+0330 (Iran Standard Time)",204
"178.132.84.1","Wed Nov 25 2020 23:05:00 GMT+0330 (Iran Standard Time)",231
"178.132.84.1","Wed Nov 25 2020 23:05:01 GMT+0330 (Iran Standard Time)",151
"178.132.84.1","Wed Nov 25 2020 23:05:02 GMT+0330 (Iran Standard Time)",176
"178.132.84.1","Wed Nov 25 2020 23:05:03 GMT+0330 (Iran Standard Time)",257
"178.132.84.1","Wed Nov 25 2020 23:05:04 GMT+0330 (Iran Standard Time)",165
"178.132.84.1","Wed Nov 25 2020 23:05:05 GMT+0330 (Iran Standard Time)",296
"178.132.84.1","Wed Nov 25 2020 23:05:06 GMT+0330 (Iran Standard Time)",377
"178.132.84.1","Wed Nov 25 2020 23:05:07 GMT+0330 (Iran Standard Time)",210
"178.132.84.1","Wed Nov 25 2020 23:05:08 GMT+0330 (Iran Standard Time)",293
"178.132.84.1","Wed Nov 25 2020 23:05:09 GMT+0330 (Iran Standard Time)",345
"178.132.84.1","Wed Nov 25 2020 23:05:10 GMT+0330 (Iran Standard Time)",220
"178.132.84.1","Wed Nov 25 2020 23:05:11 GMT+0330 (Iran Standard Time)",271
"178.132.84.1","Wed Nov 25 2020 23:05:13 GMT+0330 (Iran Standard Time)","unknown"
"178.132.84.1","Wed Nov 25 2020 23:05:14 GMT+0330 (Iran Standard Time)",195
"178.132.84.1","Wed Nov 25 2020 23:05:14 GMT+0330 (Iran Standard Time)","unknown"
"178.132.84.1","Wed Nov 25 2020 23:05:15 GMT+0330 (Iran Standard Time)",450
"178.132.84.1","Wed Nov 25 2020 23:05:16 GMT+0330 (Iran Standard Time)",483
"178.132.84.1","Wed Nov 25 2020 23:05:18 GMT+0330 (Iran Standard Time)",217
"178.132.84.1","Wed Nov 25 2020 23:05:18 GMT+0330 (Iran Standard Time)","unknown"
"178.132.84.1","Wed Nov 25 2020 23:05:19 GMT+0330 (Iran Standard Time)",265
"178.132.84.1","Wed Nov 25 2020 23:05:20 GMT+0330 (Iran Standard Time)",231
"178.132.84.1","Wed Nov 25 2020 23:05:22 GMT+0330 (Iran Standard Time)",236
"178.132.84.1","Wed Nov 25 2020 23:05:23 GMT+0330 (Iran Standard Time)",153
"178.132.84.1","Wed Nov 25 2020 23:05:24 GMT+0330 (Iran Standard Time)",154
"178.132.84.1","Wed Nov 25 2020 23:05:25 GMT+0330 (Iran Standard Time)",151
"178.132.84.1","Wed Nov 25 2020 23:05:26 GMT+0330 (Iran Standard Time)",229
"178.132.84.1","Wed Nov 25 2020 23:05:27 GMT+0330 (Iran Standard Time)",151
"178.132.84.1","Wed Nov 25 2020 23:05:29 GMT+0330 (Iran Standard Time)",297
"178.132.84.1","Wed Nov 25 2020 23:05:29 GMT+0330 (Iran Standard Time)",297
"178.132.84.1","Wed Nov 25 2020 23:05:30 GMT+0330 (Iran Standard Time)",200
"178.132.84.1","Wed Nov 25 2020 23:05:32 GMT+0330 (Iran Standard Time)",176
"178.132.84.1","Wed Nov 25 2020 23:05:32 GMT+0330 (Iran Standard Time)","unknown"
"178.132.84.1","Wed Nov 25 2020 23:05:33 GMT+0330 (Iran Standard Time)",341
"178.132.84.1","Wed Nov 25 2020 23:05:34 GMT+0330 (Iran Standard Time)",371
"178.132.84.1","Wed Nov 25 2020 23:05:35 GMT+0330 (Iran Standard Time)",243
"178.132.84.1","Wed Nov 25 2020 23:05:37 GMT+0330 (Iran Standard Time)","unknown"
"178.132.84.1","Wed Nov 25 2020 23:05:39 GMT+0330 (Iran Standard Time)","unknown"
"178.132.84.1","Wed Nov 25 2020 23:05:39 GMT+0330 (Iran Standard Time)","unknown"
"178.132.84.1","Wed Nov 25 2020 23:05:41 GMT+0330 (Iran Standard Time)","unknown"
"178.132.84.1","Wed Nov 25 2020 23:05:41 GMT+0330 (Iran Standard Time)","unknown"
"178.132.84.1","Wed Nov 25 2020 23:05:42 GMT+0330 (Iran Standard Time)","unknown"
"178.132.84.1","Wed Nov 25 2020 23:05:43 GMT+0330 (Iran Standard Time)","unknown"
"178.132.84.1","Wed Nov 25 2020 23:05:44 GMT+0330 (Iran Standard Time)","unknown"
"178.132.84.1","Wed Nov 25 2020 23:05:45 GMT+0330 (Iran Standard Time)","unknown"
"178.132.84.1","Wed Nov 25 2020 23:05:47 GMT+0330 (Iran Standard Time)","unknown"
"178.132.84.1","Wed Nov 25 2020 23:05:48 GMT+0330 (Iran Standard Time)","unknown"
"178.132.84.1","Wed Nov 25 2020 23:05:49 GMT+0330 (Iran Standard Time)","unknown"
"178.132.84.1","Wed Nov 25 2020 23:05:50 GMT+0330 (Iran Standard Time)","unknown"
"178.132.84.1","Wed Nov 25 2020 23:05:51 GMT+0330 (Iran Standard Time)","unknown"
"178.132.84.1","Wed Nov 25 2020 23:05:53 GMT+0330 (Iran Standard Time)","unknown"
